Name New_Price Preowned_Price Download_Price Other_Price Console Genre
"Lord of Arcana: Slayer Edition" 24.99 0.0 0.0 19.88 PSP RPG
"World Of Warcraft: 15th Anniversary Collectors Edition" 299.99 0.0 0.0 0.0 PC RPG
"Nights of Azure 2: Bride of the New Moon" 22.69 0.0 0.0 19.88 "PlayStation 4" RPG
"Final Fantasy: The 4 Heroes of Light" 0.0 19.88 19.88 0.0 NDS RPG
"Accel World vs. Sword Art" 24.95 0.0 0.0 29.75 "PlayStation 4" RPG
"Lost Magic" 0.0 10.25 10.25 0.0 NDS RPG
Patapon 0.0 6.14 6.14 0.0 PSP RPG
"The Legend of Zelda: The Minish Cap" 0.0 35.88 35.88 0.0 "Game Boy Advance" RPG
"Fire Emblem Fates: Special Edition" 299.99 0.0 0.0 0.0 2DS/3DS RPG
"Final Fantasy XIV: A Realm Reborn" 7.67 0.0 0.0 4.05 "PlayStation 3" RPG
"Untold Legends: The Warrior's Code" 0.0 6.29 6.29 0.0 PSP RPG
"Shadow of the Game" 0.0 3.39 3.39 0.0 PC RPG
"Fire Emblem Warriors" 27.99 0.0 0.0 16.85 2DS/3DS RPG
"Fear Effect Sedna" 0.0 15.99 15.99 0.0 "Xbox One" RPG
"The Dwarves" 10.87 0.0 0.0 8.0 "Xbox One" RPG
"Pirates of the Caribbean" 0.0 9.88 9.88 0.0 Xbox RPG
"Mass Effect Trilogy" 0.0 56.88 56.88 0.0 "PlayStation 3" RPG
"Infinite Space" 0.0 34.88 34.88 0.0 NDS RPG
 0.0 19.88 19.88 0.0 "PlayStation 3" RPG
"Dungeons and Dragons: Tactics" 0.0 9.22 9.22 0.0 PSP RPG
"The Last Remnant" 9.56 0.0 0.0 4.72 "Xbox 360" RPG
"Untold Legends: Dark Kingdom" 0.0 3.0 3.0 0.0 "PlayStation 3" RPG
"Lord of the Rings: War in the North Steelbook Edition" 69.99 0.0 0.0 6.3 "Xbox 360" RPG
"Front Mission Evolved" 9.11 0.0 0.0 9.87 "Xbox 360" RPG
"Final Fantasy XIV: Stormblood" 11.44 0.0 0.0 0.0 "PlayStation 4" RPG
"Dungeon Siege: Throne of Agony" 0.0 6.25 6.25 0.0 PSP RPG
"Destiny 2 – Limited Edition" 118.45 0.0 0.0 27.99 "PlayStation 4" RPG
"Orcs & Elves" 0.0 11.88 11.88 0.0 NDS RPG
"Dark Souls Limited Edition" 54.05 0.0 0.0 14.03 "PlayStation 3" RPG
"Gothic 3" 0.0 4.49 4.49 0.0 PC RPG
"Fallout 4 - Automatron Pack" 0.0 10.0 10.0 0.0 "PlayStation 4" RPG
"My Time At Portia" 16.38 0.0 0.0 21.88 "PlayStation 4" RPG
"Atelier Shallie: Alchemists of the Dusk Sea" 0.0 33.88 33.88 0.0 "PlayStation 3" RPG
"Final Fantasy XIII-2 Crystal Edition" 81.75 0.0 0.0 0.0 "Xbox 360" RPG
"Root Letter - Limited Edition" 59.99 0.0 0.0 33.88 "PS Vita" RPG
"Shin Megami Tensei: Devil Survivor Overclocked" 0.0 88.88 88.88 0.0 2DS/3DS RPG
"Final Fantasy XII: Revenant Wings" 0.0 7.2 7.2 0.0 NDS RPG
"Heavy Rain: Move Edition" 40.25 0.0 0.0 0.78 "PlayStation 3" RPG
"PS3 HYPERDIMENTION NEPTVICT" 0.0 19.88 19.88 0.0 "PlayStation 3" RPG
"Valhalla Knights: Episode 2" 15.67 0.0 0.0 6.86 PSP RPG
"Toukiden 2" 0.0 12.99 12.99 19.88 "PlayStation 4" RPG
"Harvest Moon - Innocent Life" 0.0 9.86 9.86 0.0 PSP RPG
"Harvest Moon: Light of Hope Special Edition" 12.99 0.0 0.0 19.99 "PlayStation 4" RPG
"Children of Mana" 0.0 17.88 17.88 0.0 NDS RPG
"X-Men Legends II: Rise of Apocolypse" 0.0 5.71 5.71 0.0 PSP RPG
"The Escapists" 16.98 0.0 0.0 9.61 "PlayStation 4" RPG
"Nights of Azure 2: Bride of the New Moon" 38.99 0.0 0.0 38.88 Switch RPG
"Phantasy Star Portable 2" 0.0 31.88 31.88 0.0 PSP RPG
"Destiny 2 Collectors Edition- Xbox One" 97.99 0.0 0.0 75.45 "Xbox One" RPG
"World Of Warcraft: Battle for Azeroth - Collector's Edition" 109.0 0.0 0.0 0.0 PC RPG
"Gundam Versus" 36.86 0.0 0.0 22.88 "PlayStation 4" RPG
"Final Fantasy XIII Platinum" 0.0 12.09 12.09 0.0 "PlayStation 3" RPG
"Megadimension Neptunia VII" 34.65 0.0 0.0 19.88 "PlayStation 4" RPG
"The Elder Scrolls Online: Elsweyr Collectors Edition Digital U..." 0.0 39.99 39.99 0.0 "Xbox One" RPG
"Champions: Return to Arms" 0.0 19.98 19.98 0.0 "PlayStation 2" RPG
"Risen 3: Enhanced Edition" 0.0 22.88 22.88 0.0 "PlayStation 4" RPG
"Percy Jackson & The Lightning Thief" 0.0 7.71 7.71 0.0 NDS RPG
"Yakuza 4" 0.0 12.74 12.74 0.0 "PlayStation 3" RPG
"Star Ocean: Second Evolution" 0.0 44.88 44.88 0.0 PSP RPG
"Breath of Fire III" 0.0 15.85 15.85 0.0 PSP RPG
"The Witcher 3: Wild Hunt" 38.99 0.0 0.0 29.77 "PlayStation 4" RPG
"Monster Hunter: World - Deluxe Edition" 0.0 57.99 57.99 0.0 "Xbox One" RPG
"Children of Morta" 24.99 0.0 0.0 24.99 "PlayStation 4" RPG
"Heroes of Ruin" 27.99 0.0 0.0 9.1 2DS/3DS RPG
"Inazuma Eleven 3: Team Ogre Attacks!" 0.0 29.99 29.99 0.0 2DS/3DS RPG
"Two Worlds II GotY Edition" 0.0 17.88 17.88 0.0 "PlayStation 3" RPG
"Star Ocean: Integrity and Faithlessness Limited Edition" 39.95 0.0 0.0 0.0 "PlayStation 4" RPG
"Black Desert: Standard Edition (Europe)" 0.0 23.99 23.99 0.0 "Xbox One" RPG
Silverfall 0.0 3.59 3.59 0.0 PC RPG
"X-Men Legends II: Rise of Apocalypse" 0.0 10.88 10.88 0.0 "PlayStation 2" RPG
"Rift Special Edition" 17.0 0.0 0.0 0.0 PC RPG
"Of Orcs and Men" 4.37 0.0 0.0 0.0 PC RPG
"ELEX: Collector's Edition" 149.0 0.0 0.0 0.0 "PlayStation 4" RPG
"Uru: Ages Beyond Myst" 0.0 2.69 2.69 0.0 PC RPG
"Spell Force - The Order of Dawn" 0.0 2.69 2.69 0.0 PC RPG
Requital 2.66 0.0 0.0 0.0 PC RPG
"Phantasy Star Universe" 0.0 14.88 14.88 0.0 "PlayStation 2" RPG
"Champions of Norrath" 0.0 22.88 22.88 0.0 "PlayStation 2" RPG
"Ys VIII: Lacrimosa of DANA" 79.0 0.0 0.0 0.0 "PS Vita" RPG
"Dragon Quest Monsters: Joker 2" 48.49 0.0 0.0 31.88 NDS RPG
"Crusader Kings II: Holy Fury (ROW)" 0.0 15.49 15.49 0.0 PC RPG
"The Elder Scrolls III: Morrowind Game of the Year Edition" 0.0 12.99 12.99 0.0 PC RPG
"Fallout 3: Game of The Year Edition" 31.89 0.0 0.0 6.22 "PlayStation 3" RPG
"Middle-earth: Shadow of War - Outlaw Tribe Nemesis Expansion" 0.0 11.99 11.99 0.0 "Xbox One" RPG
"360 FALLOUT 3 ADD ON PACK 2" 0.0 3.62 3.62 0.0 "Xbox 360" RPG
"Sacred 2: Fallen Angel" 0.0 5.4 5.4 0.0 "Xbox 360" RPG
"Tales of Symphonia: Dawn of The New World" 22.99 0.0 0.0 11.65 Wii RPG
"Fallout 3 Collector's Edition" 0.0 81.88 81.88 0.0 "PlayStation 3" RPG
"Planescape: Torment & Icewind Dale Enhanced Edition" 29.99 0.0 0.0 25.0 "PlayStation 4" RPG
"Front Mission Evolved" 5.62 0.0 0.0 9.88 "PlayStation 3" RPG
"Rogue Galaxy" 0.0 19.88 19.88 0.0 "PlayStation 2" RPG
"Dungeon Siege 2 Deluxe Edition" 0.0 11.88 11.88 0.0 PC RPG
"City of Heroes" 0.0 9.99 9.99 0.0 PC RPG
"Middle-earth: Shadow of War - Desolation of Mordor" 0.0 15.99 15.99 0.0 "Xbox One" RPG
"Dungeons Special Edition" 3.05 0.0 0.0 0.0 PC RPG
Torchlight 0.0 3.59 3.59 0.0 PC RPG
"Final Fantasy XIV Online Starter Edition" 7.19 0.0 0.0 9.08 "PlayStation 4" RPG
"Destiny 2 Collectors Edition- PS4" 0.0 109.88 109.88 0.0 "PlayStation 4" RPG
"Dungeon Siege 3 Limited Edition" 11.92 0.0 0.0 0.0 PC RPG
"Final Fantasy XIII-2" 10.78 0.0 0.0 4.11 "Xbox 360" RPG
"The Elder Scrolls IV: Oblivion" 0.0 10.88 10.88 0.0 PC RPG
Dragonshard 0.0 8.88 8.88 0.0 PC RPG
"Sacred 3" 9.09 0.0 0.0 9.95 "PlayStation 3" RPG
"Sacred 3 - First Edition" 12.55 0.0 0.0 4.25 "Xbox 360" RPG
"Pokemon Ruby" 0.0 33.88 33.88 0.0 "Game Boy Advance" RPG
"Future Tactics: The Uprising" 0.0 9.88 9.88 0.0 Xbox RPG
"The Elder Scrolls Online: Elsweyr Digital Upgrade" 0.0 24.99 24.99 0.0 PC RPG
"Diablo III Ultimate Evil Edition" 33.25 0.0 0.0 15.88 "Xbox 360" RPG
"Valkyrie Profile 2: Silmeria" 14.04 0.0 0.0 14.88 "PlayStation 2" RPG
"Phantasy Star Universe" 0.0 4.98 4.98 0.0 "Xbox 360" RPG
"Toukiden Kiwami" 13.82 0.0 0.0 17.88 "PlayStation 4" RPG
"Final Fantasy XIV: Heavensward" 25.99 0.0 0.0 7.76 "PlayStation 4" RPG
"Marvel: Ultimate Alliance" 0.0 15.5 15.5 0.0 "Xbox 360" RPG
"Arc - Twilight of the Spirits" 14.99 0.0 0.0 14.88 "PlayStation 2" RPG
"World of Warcraft: Mists of Pandaria" 2.97 0.0 0.0 0.0 PC RPG
"Magna Carta 2" 0.0 19.88 19.88 0.0 "Xbox 360" RPG
"Animal Crossing: Lets Go to the City (with Wii Speak)" 0.0 13.73 13.73 0.0 Wii RPG
"Global Agenda" 2.28 0.0 0.0 0.0 PC RPG
"Rise of the Argonauts" 15.03 0.0 0.0 4.72 "Xbox 360" RPG
"Mass Effect" 32.79 0.0 0.0 3.98 "Xbox 360" RPG
"Dark Souls III Apocalypse Edition" 0.0 12.99 12.99 0.0 "PlayStation 4" RPG
"Lunar Knights" 0.0 31.88 31.88 0.0 NDS RPG
"Dark Souls: Prepare to Die Edition" 24.29 0.0 0.0 9.86 "PlayStation 3" RPG
"Freedom Force vs. The Third Reich" 0.0 8.88 8.88 0.0 PC RPG
"Dragon Age Origins Ultimate Edition" 0.0 15.85 15.85 0.0 "Xbox 360" RPG
"Imperial Glory" 0.0 9.88 9.88 0.0 PC RPG
"Dungeon Siege 3 Limited Edition" 0.0 3.52 3.52 0.0 "Xbox 360" RPG
"Way of the Samurai 4" 34.96 0.0 0.0 27.88 "PlayStation 3" RPG
"Fallout 3 Game of the Year Edition" 0.0 11.88 11.88 0.0 PC RPG
"Jagged Alliance: Back in Action Exclusive Special Edition" 5.38 0.0 0.0 0.0 PC RPG
"Dungeons Special Edition" 5.37 0.0 0.0 0.0 PC RPG
"Kings Bounty - Dark Side" 8.96 0.0 0.0 0.0 PC RPG
"Crisis Core: Final Fantasy VII Special Edition" 0.0 52.88 52.88 0.0 PSP RPG
"Agarest: Generations of War 2 - Collector's Edition" 69.99 0.0 0.0 27.88 "PlayStation 3" RPG
"Xenoblade Chronicles (with red Classic Controller)" 129.98 0.0 0.0 81.88 Wii RPG
"NAtURAL DOCtRINE" 18.99 0.0 0.0 13.99 "PlayStation 4" RPG
"Fairy Fencer F: Advent Dark Force" 42.65 0.0 0.0 24.35 "PlayStation 4" RPG
"GOD WARS Future Past" 41.99 0.0 0.0 31.85 "PlayStation 4" RPG
"Demon's Souls Black Phantom Edition" 0.0 44.88 44.88 0.0 "PlayStation 3" RPG
"Shadows: Awakening" 35.99 0.0 0.0 31.88 "PlayStation 4" RPG
"Divinity 2: Dragon Knight Saga" 0.0 10.85 10.85 0.0 "Xbox 360" RPG
"Eternal Sonata" 0.0 6.15 6.15 0.0 "Xbox 360" RPG
"Lord Of The Rings: Tactics" 0.0 4.63 4.63 0.0 PSP RPG
Eragon 0.0 4.7 4.7 0.0 NDS RPG
"Dungeon Siege III" 0.0 11.99 11.99 0.0 "Xbox One" RPG
"Mass Effect Limited Edition" 0.0 18.49 18.49 0.0 "Xbox 360" RPG
"Dragon Age: Origins" 0.0 4.06 4.06 0.0 "PlayStation 3" RPG
"Dragon Quest Swords: The Masked Queen and the Tower of Mirrors" 0.0 2.24 2.24 0.0 Wii RPG
"Shin Megami Tensei Devil Survivor 2: Record Breaker" 119.99 0.0 0.0 99.88 2DS/3DS RPG
"Tales of the Abyss" 37.49 0.0 0.0 29.85 2DS/3DS RPG
"Kingdoms of Amalur: Reckoning" 12.47 0.0 0.0 5.62 "PlayStation 3" RPG
"Pokémon Sun: Fan Edition" 39.55 0.0 0.0 32.95 2DS/3DS RPG
"Cross Edge" 0.0 16.05 16.05 0.0 "PlayStation 3" RPG
"Inazuma Eleven GO: Shadow" 46.99 0.0 0.0 22.88 2DS/3DS RPG
"The Witch and the Hundred Knight: Revival Edition" 0.0 19.99 19.99 23.49 "PlayStation 4" RPG
"Astonishia Story" 22.86 0.0 0.0 13.85 PSP RPG
"Catherine: Full Body Heart's Desire Premium Edition" 105.74 0.0 0.0 0.0 "PlayStation 4" RPG
Zenith 19.99 0.0 0.0 9.95 "PlayStation 4" RPG
"Baldur's Gate: Dark Alliance II" 0.0 27.88 27.88 0.0 "PlayStation 2" RPG
"Harvest Moon: Hero of Leaf Valley" 0.0 39.88 39.88 0.0 PSP RPG
"Final Fantasy XV: Windows Edition" 0.0 44.99 44.99 0.0 PC RPG
House 0.0 8.0 8.0 0.0 NDS RPG
"Akai Katana" 29.88 0.0 0.0 17.88 "Xbox 360" RPG
"Invizimals Shadow Zone & Camera" 0.0 26.64 26.64 0.0 PSP RPG
"Marvel Ultimate Alliance" 0.0 8.39 8.39 0.0 Xbox RPG
"Rise of the Argonauts" 4.6 0.0 0.0 1.79 PC RPG
Drakensang 0.0 4.49 4.49 0.0 PC RPG
"The Elder Scrolls Online: Elsweyr" 0.0 49.99 49.99 0.0 "Xbox One" RPG
"RPG Maker Fes" 0.0 7.99 7.99 32.05 2DS/3DS RPG
"Final Fantasy XIII Collector's Edition" 0.0 23.82 23.82 0.0 "PlayStation 3" RPG
"Final Fantasy XIV: A Realm Reborn" 0.0 9.11 9.11 0.0 "PlayStation 4" RPG
"Lost Sphear" 37.99 0.0 0.0 29.85 "PlayStation 4" RPG
"Octopath Traveler: Traveler's Compendium Edition" 0.0 149.88 149.88 0.0 Switch RPG
"Of Orcs and Men" 0.0 11.88 11.88 0.0 "Xbox 360" RPG
"Final Fantasy III" 0.0 9.01 9.01 0.0 NDS RPG
Rezrog 0.0 6.99 6.99 0.0 PC RPG
"Final Fantasy XIII Collector's Edition" 38.99 0.0 0.0 19.88 "Xbox 360" RPG
"Rune Factory: Frontier" 0.0 22.88 22.88 0.0 Wii RPG
"Dark Souls II" 0.0 14.99 14.99 0.0 "Xbox 360" RPG
"Middle-earth: Shadow of War - The Blade of Galadriel Story Exp..." 0.0 11.99 11.99 0.0 "Xbox One" RPG
"Golden Sun: Dark Dawn" 0.0 31.88 31.88 0.0 NDS RPG
"Two Worlds II GotY Edition" 0.0 17.88 17.88 0.0 "Xbox 360" RPG
"The Elder Scrolls IV: Oblivion Game of the Year Edition" 0.0 14.88 14.88 0.0 PC RPG
"Valkyria Chronicles II" 299.99 0.0 0.0 27.88 PSP RPG
"Enchanted Arms" 0.0 4.01 4.01 0.0 "PlayStation 3" RPG
"Final Fantasy XI 2008 Edition" 0.0 11.65 11.65 0.0 "Xbox 360" RPG
"Of Orcs and Men" 0.0 13.85 13.85 0.0 "PlayStation 3" RPG
"Inazuma Eleven GO: Light" 51.85 0.0 0.0 27.85 2DS/3DS RPG
"The Legend of Zelda: Ocarina of Time 3D (Nintendo Selects)" 18.5 0.0 0.0 0.0 2DS/3DS RPG
"Dragon Age 2" 37.95 0.0 0.0 3.99 "Xbox 360" RPG
"Magic The Gathering - Battlegrounds" 0.0 4.04 4.04 0.0 Xbox RPG
"Black Desert: Ultimate Edition (Europe)" 0.0 78.49 78.49 0.0 "Xbox One" RPG
"Dawn of Fantasy" 0.0 9.88 9.88 0.0 PC RPG
"Baldur's Gate: Dark Alliance" 0.0 27.88 27.88 0.0 GameCube RPG
"Fallout: New Vegas" 0.0 9.99 9.99 0.0 PC RPG
"The Elder Scrolls V: Skyrim Legendary Edition (Classics)" 0.0 17.88 17.88 0.0 "Xbox 360" RPG
"Fable: The Journey" 5.99 0.0 0.0 4.65 "Xbox 360" RPG
"Shin Megami Tensei IV: Apocalypse" 149.99 0.0 0.0 109.88 2DS/3DS RPG
"Tales of Symphonia" 0.0 39.14 39.14 0.0 GameCube RPG
"Ni No Kuni II: Revenant Kingdom" 0.0 49.99 49.99 0.0 PC RPG
"Divinity Anthology" 0.0 10.88 10.88 0.0 PC RPG
"The Lord of the Rings: War in the North" 19.19 0.0 0.0 8.27 "PlayStation 3" RPG
"Dragon Age: Inquisition" 20.0 17.99 17.99 0.0 PC RPG
"Valkyrie Profile: Lenneth" 19.99 0.0 0.0 15.85 PSP RPG
"Tales of Xillia 2 - Day 1 Edition" 48.41 0.0 0.0 24.76 "PlayStation 3" RPG
"The Witcher 3: Wild Hunt" 37.75 0.0 0.0 27.88 "PlayStation 4" RPG
"Kameo: Elements of Power" 22.99 0.0 0.0 3.4 "Xbox 360" RPG
"Pharaonic Deluxe Edition" 10.99 0.0 0.0 14.88 "PlayStation 4" RPG
"Animal Crossing New Leaf: Welcomes amiibo (includes amiibo card)" 40.99 0.0 0.0 0.0 2DS/3DS RPG
"Final Fantasy Crystal Chronicles: Echoes of Time" 0.0 11.0 11.0 0.0 Wii RPG
"Hack: Infection Part 1" 0.0 22.88 22.88 0.0 "PlayStation 2" RPG
"Bound by Flame" 27.99 0.0 0.0 7.0 "PlayStation 4" RPG
"Marvel Ultimate Alliance" 0.0 4.61 4.61 0.0 Wii RPG
"Rune Factory 2: A Fantasy Harvest Moon" 0.0 47.88 47.88 0.0 NDS RPG
"Makai Kingdom: Chronicles Of The Sacred Tome" 0.0 22.88 22.88 0.0 "PlayStation 2" RPG
"Fire Emblem Echoes: Shadows of Valentia - Cipher Legends II" 0.0 3.59 3.59 0.0 2DS/3DS RPG
"Neverwinter Nights Enhanced Edition" 39.99 0.0 0.0 0.0 "PlayStation 4" RPG
"Kingdom Hearts: Birth By Sleep Special Edition" 0.0 44.88 44.88 0.0 PSP RPG
"Lost Odyssey" 0.0 6.73 6.73 0.0 "Xbox 360" RPG
"Mount & Blade: Warband" 0.0 29.85 29.85 0.0 "Xbox One" RPG
"Dragon Age: Origins GAME Exclusive Collector's Edition" 0.0 12.0 12.0 0.0 "PlayStation 3" RPG
"Space Hulk: Tactics" 17.99 0.0 0.0 27.88 "PlayStation 4" RPG
"Prinny: Can I Really Be the Hero?" 0.0 27.88 27.88 0.0 PSP RPG
"Final Fantasy Type 0 Collector's Edition (Includes Final Fanta..." 0.0 83.53 83.53 0.0 "PlayStation 4" RPG
"South Park - The Stick of Truth HD" 0.0 26.88 26.88 0.0 "PlayStation 4" RPG
"Kingdom Hearts HD 1.5 ReMIX Limited Edition" 52.25 0.0 0.0 12.45 "PlayStation 3" RPG
"Dragon Quest:The Chapters of the Chosen" 0.0 35.88 35.88 0.0 NDS RPG
"The Council: Complete Season" 0.0 24.99 24.99 0.0 "Xbox One" RPG
"Grand Kingdom" 39.15 0.0 0.0 17.88 "PlayStation 4" RPG
"Harvest Moon Magical Melody" 32.95 0.0 0.0 2.02 Wii RPG
"King Arthur: The Role-Playing Wargame" 0.0 7.99 7.99 0.0 PC RPG
"Victor Vran" 33.74 0.0 0.0 15.19 "PlayStation 4" RPG
"Tales of Vesperia Definitive Edition" 34.99 0.0 0.0 35.88 "Xbox One" RPG
"SHIN MEGAMI TENSEI Persona 3" 0.0 119.88 119.88 0.0 PSP RPG
"Two Worlds" 0.0 2.24 2.24 0.0 PC RPG
"Inazuma Go Chrono Stones: Wildfire" 0.0 52.88 52.88 0.0 2DS/3DS RPG
"Crisis Core: Final Fantasy VII - Platinum" 0.0 13.45 13.45 0.0 PSP RPG
"Disgaea 4: A Promise Unforgotten" 20.25 0.0 0.0 9.99 "PlayStation 3" RPG
"Two Worlds" 0.0 2.98 2.98 0.0 "Xbox 360" RPG
"Dragon Age 2 Signature Edition" 0.0 10.7 10.7 0.0 "Xbox 360" RPG
"Final Fantasy XIV Online Starter Edition" 12.99 0.0 0.0 0.0 PC RPG
"Dragon Quest VII: Fragments of The Forgotten Past" 29.78 0.0 0.0 30.85 2DS/3DS RPG
"Blue Dragon Plus (GAME Exclusive)" 0.0 19.88 19.88 0.0 NDS RPG
"White Knight Chronicles" 0.0 4.52 4.52 0.0 "PlayStation 3" RPG
"Final Fantasy X - Platinum" 15.14 0.0 0.0 2.75 "PlayStation 2" RPG
"Fallout 76 Tricentennial Edition" 49.99 0.0 0.0 12.99 "PlayStation 4" RPG
"King Arthur II" 0.0 7.99 7.99 0.0 PC RPG
"Fallout 76 - 500 Atoms" 0.0 3.99 3.99 0.0 "Xbox One" RPG
"Neverwinter Nights Enhanced Edition" 39.99 0.0 0.0 38.5 Switch RPG
"Fire Emblem Warriors: Shadow Dragon DLC Pack" 0.0 8.09 8.09 0.0 2DS/3DS RPG
"Sacred 3 - First Edition" 0.0 11.88 11.88 0.0 "PlayStation 3" RPG
"South Park: The Fractured But Whole - Collector's Edition" 0.0 57.85 57.85 0.0 "PlayStation 4" RPG
"Black Desert: 6000 Pearls (Europe)" 0.0 45.74 45.74 0.0 "Xbox One" RPG
"Rift Ultimate Edition" 17.0 0.0 0.0 0.0 PC RPG
"Dragon Ball Z: Attack of the Saiyans" 0.0 49.99 49.99 0.0 NDS RPG
"Suikoden IV" 0.0 24.97 24.97 0.0 "PlayStation 2" RPG
"Dragon Quest Builders" 18.99 0.0 0.0 0.0 "PlayStation 4" RPG
"Fallout: New Vegas Collector's Edition" 0.0 99.88 99.88 0.0 "Xbox 360" RPG
"Valkyria Chronicles 4: Launch Edition" 34.99 0.0 0.0 21.49 "Xbox One" RPG
"The Escapists: The Walking Dead" 0.0 12.99 12.99 18.65 "PlayStation 4" RPG
"Bloodborne: Game of the Year Edition" 39.99 0.0 0.0 30.28 "PlayStation 4" RPG
"Dungeons & Dragons Heroes" 0.0 7.96 7.96 0.0 Xbox RPG
"The Elder Scrolls IV: Oblivion Game of the Year Edition" 0.0 3.0 3.0 0.0 "PlayStation 3" RPG
"Sacred 2: Fallen Angel Collectors Edition" 39.99 0.0 0.0 27.99 "PlayStation 3" RPG
"Dragon Age: Origins GAME Exclusive Collector's Edition" 20.04 0.0 0.0 7.75 "Xbox 360" RPG
"Final Fantasy XIII-2 Crystal Edition" 0.0 39.88 39.88 0.0 "PlayStation 3" RPG
"Dragon Age Inquisition - The Descent" 0.0 11.99 11.99 0.0 "PlayStation 4" RPG
"Pixel Piracy" 0.0 11.99 11.99 0.0 "Xbox One" RPG
Borderzone 0.0 3.99 3.99 0.0 PC RPG
"Hyperdimension Neptunia: Producing Perfection" 0.0 2.99 2.99 35.88 "PS Vita" RPG
"Risen 2: Dark Waters Collector's Edition" 0.0 22.88 22.88 0.0 "Xbox 360" RPG
"Blade Dancer: Lineage of Light" 299.99 0.0 0.0 11.61 PSP RPG
"Hyperdimension Neptunia" 49.55 0.0 0.0 17.85 "PlayStation 3" RPG
"DL PC KNIGHTS OF PEN & PAPER 1&2 COLLECTION" 0.0 14.99 14.99 0.0 PC RPG
"Champions Online" 4.99 0.0 0.0 0.0 PC RPG
"The Elder Scrolls V: Skyrim - Premium Edition" 0.0 27.88 27.88 0.0 "PlayStation 3" RPG
"The Lord of the Rings: War in the North Collector's Edition" 0.0 33.88 33.88 0.0 "PlayStation 3" RPG
"Monster Hunter World: Iceborne" 49.99 0.0 0.0 43.99 "PlayStation 4" RPG
"Knights of Pen & Paper +1 Deluxier Edition" 0.0 14.99 14.99 0.0 PC RPG
"Valkyrie Drive Bhikkhuni" 55.99 0.0 0.0 31.88 "PS Vita" RPG
"Blue Dragon" 0.0 7.33 7.33 0.0 "Xbox 360" RPG
"The World Ends With You" 0.0 35.88 35.88 0.0 NDS RPG
"Gods & Heroes" 10.03 0.0 0.0 11.88 PC RPG
"Yu-Gi-Oh! The Duelists of the Roses" 0.0 15.88 15.88 0.0 "PlayStation 2" RPG
"Tales of Graces" 19.99 0.0 0.0 15.85 "PlayStation 3" RPG
Indivisible 29.99 0.0 0.0 25.33 "Xbox One" RPG
"Dungeon Siege II" 0.0 6.99 6.99 0.0 PC RPG
"The Surge: A Walk in the Park" 0.0 11.99 11.99 0.0 "Xbox One" RPG
"Valthirian Arc: Hero School Story" 14.99 0.0 0.0 26.95 Switch RPG
"Nelke & the Legendary Alchemists: Ateliers of the New World" 49.99 29.99 29.99 23.17 Switch RPG
"Valkyria Revolution" 0.0 9.99 9.99 8.32 "Xbox One" RPG
"Vanguard: Saga of Heroes" 7.7 0.0 0.0 0.0 PC RPG
"Eternal Sonata" 22.43 0.0 0.0 19.99 "PlayStation 3" RPG
"The Guild 2 Venice" 3.05 0.0 0.0 0.0 PC RPG
"Pokemon Sapphire" 0.0 28.79 28.79 0.0 "Game Boy Advance" RPG
"Dragon Age: Origins" 37.49 14.99 14.99 5.99 PC RPG
"Dragon Quest Heroes II" 15.95 0.0 0.0 22.88 "PlayStation 4" RPG
"Trinity Universe" 0.0 22.88 22.88 0.0 "PlayStation 3" RPG
"Atelier Firis: The Alchemist and the Mysterious Journey" 0.0 49.99 49.99 0.0 PC RPG
"Deus Ex: Human Revolution" 5.99 0.0 0.0 2.0 "PlayStation 3" RPG
"Tales of Zestiria" 17.99 0.0 0.0 12.0 "PlayStation 3" RPG
"Mana Khemia: Student Alliance" 0.0 31.88 31.88 0.0 PSP RPG
"Odin Sphere Leifthrasir" 29.99 0.0 0.0 25.85 "PlayStation 4" RPG
"Atelier Rorona: The Alchemist of Arland" 16.5 0.0 0.0 19.88 "PlayStation 3" RPG
"Fallout 76 Tricentennial Edition" 49.99 0.0 0.0 17.16 "Xbox One" RPG
"Star Wars Galaxies: The Jump to Lightspeed" 16.14 0.0 0.0 0.0 PC RPG
"Space Siege" 5.05 5.99 5.99 2.24 PC RPG
"Infinite Undiscovery" 20.55 0.0 0.0 8.85 "Xbox 360" RPG
"Utawarerumono: Mask of Truth" 0.0 17.99 17.99 37.79 "PlayStation 4" RPG
"Persona 4" 0.0 53.88 53.88 0.0 "PlayStation 2" RPG
"Game of Thrones" 22.65 0.0 0.0 6.54 "PlayStation 3" RPG
"Lost in Blue 2" 0.0 15.85 15.85 0.0 NDS RPG
"Final Fantasy XV Deluxe Edition" 0.0 31.88 31.88 0.0 "PlayStation 4" RPG
"The Elder Scrolls IV: Oblivion - Shivering Isles Expansion Pack" 0.0 4.49 4.49 0.0 PC RPG
"Dragon Age Origins Ultimate Edition" 0.0 22.88 22.88 0.0 "PlayStation 3" RPG
"Final Fantasy XIII" 0.0 4.02 4.02 0.0 "PlayStation 3" RPG
"Disgaea 3: Absence of Justice" 0.0 7.69 7.69 0.0 "PlayStation 3" RPG
"Phantasy Star Portable" 0.0 22.88 22.88 0.0 PSP RPG
"Ni no Kuni: Wrath of the White Witch Wizard's Edition" 0.0 128.88 128.88 0.0 "PlayStation 3" RPG
"Fallout New Vegas: Ultimate Edition" 0.0 14.99 14.99 0.0 PC RPG
